id_estacion,hour,weekNumber,dayOfWeek,lat,long,num_bikes_available
4.0,23,38,1,-34.6017255,-58.368762800000006,14.0
4.0,23,38,2,-34.6017255,-58.368762800000006,0.0
4.0,23,38,3,-34.6017255,-58.368762800000006,0.0
4.0,23,38,4,-34.6017255,-58.368762800000006,0.0
4.0,23,38,5,-34.6017255,-58.368762800000006,3.0
5.0,0,38,0,-34.58054970000001,-58.4209542,0.0
5.0,0,38,1,-34.58054970000001,-58.4209542,0.0
5.0,0,38,2,-34.58054970000001,-58.4209542,0.0
5.0,0,38,3,-34.58054970000001,-58.4209542,2.0
5.0,0,38,4,-34.58054970000001,-58.4209542,1.0
5.0,0,38,5,-34.58054970000001,-58.4209542,0.0
5.0,0,38,6,-34.58054970000001,-58.4209542,3.0
5.0,1,38,0,-34.58054970000001,-58.4209542,0.0
5.0,1,38,1,-34.58054970000001,-58.4209542,0.0
5.0,1,38,2,-34.58054970000001,-58.4209542,0.0
5.0,1,38,3,-34.58054970000001,-58.4209542,0.0
5.0,1,38,4,-34.58054970000001,-58.4209542,1.0
5.0,1,38,5,-34.58054970000001,-58.4209542,0.0
5.0,1,38,6,-34.58054970000001,-58.4209542,0.0
5.0,2,38,0,-34.58054970000001,-58.4209542,0.0
5.0,2,38,1,-34.58054970000001,-58.4209542,0.0
5.0,2,38,2,-34.58054970000001,-58.4209542,0.0
5.0,2,38,3,-34.58054970000001,-58.4209542,0.0
5.0,2,38,4,-34.58054970000001,-58.4209542,1.0
5.0,2,38,5,-34.58054970000001,-58.4209542,0.0
5.0,2,38,6,-34.58054970000001,-58.4209542,0.0
5.0,3,38,0,-34.58054970000001,-58.4209542,0.0
5.0,3,38,1,-34.58054970000001,-58.4209542,1.0
5.0,3,38,2,-34.58054970000001,-58.4209542,0.0
5.0,3,38,3,-34.58054970000001,-58.4209542,0.0
5.0,3,38,4,-34.58054970000001,-58.4209542,2.0
5.0,3,38,5,-34.58054970000001,-58.4209542,0.0
5.0,3,38,6,-34.58054970000001,-58.4209542,2.0
5.0,4,38,0,-34.58054970000001,-58.4209542,0.0
5.0,4,38,1,-34.58054970000001,-58.4209542,0.0
5.0,4,38,2,-34.58054970000001,-58.4209542,1.0
5.0,4,38,3,-34.58054970000001,-58.4209542,0.0
5.0,4,38,4,-34.58054970000001,-58.4209542,1.0
5.0,4,38,5,-34.58054970000001,-58.4209542,1.0
5.0,4,38,6,-34.58054970000001,-58.4209542,3.0
5.0,5,38,0,-34.58054970000001,-58.4209542,0.0
5.0,5,38,1,-34.58054970000001,-58.4209542,0.0
5.0,5,38,2,-34.58054970000001,-58.4209542,1.0
5.0,5,38,3,-34.58054970000001,-58.4209542,0.0
5.0,5,38,4,-34.58054970000001,-58.4209542,0.0
5.0,5,38,5,-34.58054970000001,-58.4209542,1.0
5.0,5,38,6,-34.58054970000001,-58.4209542,3.0
5.0,6,38,0,-34.58054970000001,-58.4209542,0.0
5.0,6,38,1,-34.58054970000001,-58.4209542,0.0
5.0,6,38,2,-34.58054970000001,-58.4209542,0.0
5.0,6,38,3,-34.58054970000001,-58.4209542,0.0
5.0,6,38,4,-34.58054970000001,-58.4209542,0.0
5.0,6,38,5,-34.58054970000001,-58.4209542,0.0
5.0,6,38,6,-34.58054970000001,-58.4209542,0.0
5.0,7,38,0,-34.58054970000001,-58.4209542,1.0
5.0,7,38,1,-34.58054970000001,-58.4209542,1.0
5.0,7,38,2,-34.58054970000001,-58.4209542,0.0
5.0,7,38,3,-34.58054970000001,-58.4209542,0.0
5.0,7,38,4,-34.58054970000001,-58.4209542,0.0
5.0,7,38,5,-34.58054970000001,-58.4209542,0.0
5.0,7,38,6,-34.58054970000001,-58.4209542,0.0
5.0,8,38,0,-34.58054970000001,-58.4209542,0.0
5.0,8,38,1,-34.58054970000001,-58.4209542,1.0
5.0,8,38,2,-34.58054970000001,-58.4209542,1.0
5.0,8,38,3,-34.58054970000001,-58.4209542,1.0
5.0,8,38,4,-34.58054970000001,-58.4209542,0.0
5.0,8,38,5,-34.58054970000001,-58.4209542,0.0
5.0,8,38,6,-34.58054970000001,-58.4209542,0.0
5.0,9,38,0,-34.58054970000001,-58.4209542,1.0
5.0,9,38,1,-34.58054970000001,-58.4209542,0.0
5.0,9,38,2,-34.58054970000001,-58.4209542,2.0
5.0,9,38,3,-34.58054970000001,-58.4209542,0.0
5.0,9,38,4,-34.58054970000001,-58.4209542,0.0
5.0,9,38,5,-34.58054970000001,-58.4209542,1.0
5.0,9,38,6,-34.58054970000001,-58.4209542,0.0
5.0,10,38,0,-34.58054970000001,-58.4209542,1.0
5.0,10,38,1,-34.58054970000001,-58.4209542,1.0
5.0,10,38,2,-34.58054970000001,-58.4209542,2.0
5.0,10,38,3,-34.58054970000001,-58.4209542,0.0
5.0,10,38,4,-34.58054970000001,-58.4209542,0.0
5.0,10,38,5,-34.58054970000001,-58.4209542,0.0
5.0,10,38,6,-34.58054970000001,-58.4209542,0.0
5.0,11,38,0,-34.58054970000001,-58.4209542,0.0
5.0,11,38,1,-34.58054970000001,-58.4209542,2.0
5.0,11,38,2,-34.58054970000001,-58.4209542,0.0
5.0,11,38,3,-34.58054970000001,-58.4209542,1.0
5.0,11,38,4,-34.58054970000001,-58.4209542,1.0
5.0,11,38,5,-34.58054970000001,-58.4209542,1.0
5.0,11,38,6,-34.58054970000001,-58.4209542,2.0
5.0,12,38,0,-34.58054970000001,-58.4209542,1.0
5.0,12,38,1,-34.58054970000001,-58.4209542,2.0
5.0,12,38,2,-34.58054970000001,-58.4209542,0.0
5.0,12,38,3,-34.58054970000001,-58.4209542,0.0
5.0,12,38,4,-34.58054970000001,-58.4209542,2.0
5.0,12,38,5,-34.58054970000001,-58.4209542,1.0
5.0,13,38,0,-34.58054970000001,-58.4209542,0.0
5.0,13,38,1,-34.58054970000001,-58.4209542,1.0
5.0,13,38,2,-34.58054970000001,-58.4209542,0.0
5.0,13,38,3,-34.58054970000001,-58.4209542,0.0
5.0,13,38,4,-34.58054970000001,-58.4209542,1.0
5.0,13,38,5,-34.58054970000001,-58.4209542,1.0
5.0,14,38,0,-34.58054970000001,-58.4209542,1.0
5.0,14,38,1,-34.58054970000001,-58.4209542,0.0
5.0,14,38,2,-34.58054970000001,-58.4209542,0.0
5.0,14,38,3,-34.58054970000001,-58.4209542,0.0
5.0,14,38,4,-34.58054970000001,-58.4209542,2.0
5.0,14,38,5,-34.58054970000001,-58.4209542,0.0
5.0,15,38,0,-34.58054970000001,-58.4209542,0.0
5.0,15,38,1,-34.58054970000001,-58.4209542,0.0
5.0,15,38,2,-34.58054970000001,-58.4209542,0.0
5.0,15,38,3,-34.58054970000001,-58.4209542,0.0
5.0,15,38,4,-34.58054970000001,-58.4209542,2.0
5.0,15,38,5,-34.58054970000001,-58.4209542,0.0
5.0,16,38,0,-34.58054970000001,-58.4209542,0.0
5.0,16,38,1,-34.58054970000001,-58.4209542,0.0
5.0,16,38,2,-34.58054970000001,-58.4209542,0.0
5.0,16,38,3,-34.58054970000001,-58.4209542,0.0
5.0,16,38,4,-34.58054970000001,-58.4209542,0.0
5.0,16,38,5,-34.58054970000001,-58.4209542,0.0
5.0,17,38,0,-34.58054970000001,-58.4209542,0.0
5.0,17,38,1,-34.58054970000001,-58.4209542,0.0
5.0,17,38,2,-34.58054970000001,-58.4209542,0.0
5.0,17,38,3,-34.58054970000001,-58.4209542,1.0
5.0,17,38,4,-34.58054970000001,-58.4209542,1.0
5.0,17,38,5,-34.58054970000001,-58.4209542,0.0
5.0,18,38,0,-34.58054970000001,-58.4209542,0.0
5.0,18,38,1,-34.58054970000001,-58.4209542,0.0
5.0,18,38,2,-34.58054970000001,-58.4209542,0.0
5.0,18,38,3,-34.58054970000001,-58.4209542,0.0
5.0,18,38,4,-34.58054970000001,-58.4209542,0.0
5.0,18,38,5,-34.58054970000001,-58.4209542,1.0
5.0,19,38,0,-34.58054970000001,-58.4209542,0.0
5.0,19,38,1,-34.58054970000001,-58.4209542,1.0
5.0,19,38,2,-34.58054970000001,-58.4209542,1.0
5.0,19,38,3,-34.58054970000001,-58.4209542,0.0
5.0,19,38,4,-34.58054970000001,-58.4209542,1.0
5.0,19,38,5,-34.58054970000001,-58.4209542,1.0
5.0,20,38,0,-34.58054970000001,-58.4209542,0.0
5.0,20,38,1,-34.58054970000001,-58.4209542,0.0
5.0,20,38,2,-34.58054970000001,-58.4209542,0.0
5.0,20,38,3,-34.58054970000001,-58.4209542,0.0
5.0,20,38,4,-34.58054970000001,-58.4209542,1.0
5.0,20,38,5,-34.58054970000001,-58.4209542,0.0
5.0,21,38,0,-34.58054970000001,-58.4209542,0.0
5.0,21,38,1,-34.58054970000001,-58.4209542,0.0
5.0,21,38,2,-34.58054970000001,-58.4209542,1.0
5.0,21,38,3,-34.58054970000001,-58.4209542,1.0
5.0,21,38,4,-34.58054970000001,-58.4209542,0.0
5.0,21,38,5,-34.58054970000001,-58.4209542,1.0
5.0,22,38,0,-34.58054970000001,-58.4209542,1.0
5.0,22,38,1,-34.58054970000001,-58.4209542,0.0
5.0,22,38,2,-34.58054970000001,-58.4209542,0.0
5.0,22,38,3,-34.58054970000001,-58.4209542,0.0
5.0,22,38,4,-34.58054970000001,-58.4209542,1.0
5.0,22,38,5,-34.58054970000001,-58.4209542,0.0
5.0,23,38,0,-34.58054970000001,-58.4209542,0.0
5.0,23,38,1,-34.58054970000001,-58.4209542,0.0
5.0,23,38,2,-34.58054970000001,-58.4209542,0.0
5.0,23,38,3,-34.58054970000001,-58.4209542,0.0
5.0,23,38,4,-34.58054970000001,-58.4209542,2.0
5.0,23,38,5,-34.58054970000001,-58.4209542,2.0
6.0,0,38,0,-34.628526,-58.369758,2.0
6.0,0,38,1,-34.628526,-58.369758,3.0
6.0,0,38,2,-34.628526,-58.369758,6.0
6.0,0,38,3,-34.628526,-58.369758,1.0
6.0,0,38,4,-34.628526,-58.369758,4.0
6.0,0,38,5,-34.628526,-58.369758,3.0
6.0,0,38,6,-34.628526,-58.369758,6.0
6.0,1,38,0,-34.628526,-58.369758,1.0
6.0,1,38,1,-34.628526,-58.369758,1.0
6.0,1,38,2,-34.628526,-58.369758,10.0
6.0,1,38,3,-34.628526,-58.369758,1.0
6.0,1,38,4,-34.628526,-58.369758,4.0
6.0,1,38,5,-34.628526,-58.369758,1.0
6.0,1,38,6,-34.628526,-58.369758,3.0
6.0,2,38,0,-34.628526,-58.369758,1.0
6.0,2,38,1,-34.628526,-58.369758,2.0
6.0,2,38,2,-34.628526,-58.369758,10.0
6.0,2,38,3,-34.628526,-58.369758,2.0
6.0,2,38,4,-34.628526,-58.369758,3.0
6.0,2,38,5,-34.628526,-58.369758,2.0
6.0,2,38,6,-34.628526,-58.369758,4.0
6.0,3,38,0,-34.628526,-58.369758,1.0
6.0,3,38,1,-34.628526,-58.369758,2.0
6.0,3,38,2,-34.628526,-58.369758,7.0
6.0,3,38,3,-34.628526,-58.369758,2.0
6.0,3,38,4,-34.628526,-58.369758,2.0
6.0,3,38,5,-34.628526,-58.369758,5.0
6.0,3,38,6,-34.628526,-58.369758,6.0
6.0,4,38,0,-34.628526,-58.369758,1.0
6.0,4,38,1,-34.628526,-58.369758,3.0
6.0,4,38,2,-34.628526,-58.369758,5.0
6.0,4,38,3,-34.628526,-58.369758,2.0
6.0,4,38,4,-34.628526,-58.369758,2.0
6.0,4,38,5,-34.628526,-58.369758,6.0
6.0,4,38,6,-34.628526,-58.369758,5.0
6.0,5,38,0,-34.628526,-58.369758,1.0
6.0,5,38,1,-34.628526,-58.369758,3.0
6.0,5,38,2,-34.628526,-58.369758,3.0
6.0,5,38,3,-34.628526,-58.369758,2.0
6.0,5,38,4,-34.628526,-58.369758,2.0
6.0,5,38,5,-34.628526,-58.369758,3.0
6.0,5,38,6,-34.628526,-58.369758,3.0
6.0,6,38,0,-34.628526,-58.369758,1.0
6.0,6,38,1,-34.628526,-58.369758,3.0
6.0,6,38,2,-34.628526,-58.369758,2.0
6.0,6,38,3,-34.628526,-58.369758,3.0
6.0,6,38,4,-34.628526,-58.369758,2.0
6.0,6,38,5,-34.628526,-58.369758,3.0
6.0,6,38,6,-34.628526,-58.369758,2.0
6.0,7,38,0,-34.628526,-58.369758,1.0
6.0,7,38,1,-34.628526,-58.369758,2.0
6.0,7,38,2,-34.628526,-58.369758,1.0
6.0,7,38,3,-34.628526,-58.369758,3.0
6.0,7,38,4,-34.628526,-58.369758,1.0
6.0,7,38,5,-34.628526,-58.369758,4.0
6.0,7,38,6,-34.628526,-58.369758,1.0
6.0,8,38,0,-34.628526,-58.369758,1.0
6.0,8,38,1,-34.628526,-58.369758,1.0
6.0,8,38,2,-34.628526,-58.369758,1.0
6.0,8,38,3,-34.628526,-58.369758,2.0
6.0,8,38,4,-34.628526,-58.369758,1.0
6.0,8,38,5,-34.628526,-58.369758,4.0
6.0,8,38,6,-34.628526,-58.369758,1.0
6.0,9,38,0,-34.628526,-58.369758,2.0
6.0,9,38,1,-34.628526,-58.369758,2.0
6.0,9,38,2,-34.628526,-58.369758,1.0
6.0,9,38,3,-34.628526,-58.369758,2.0
6.0,9,38,4,-34.628526,-58.369758,1.0
6.0,9,38,5,-34.628526,-58.369758,2.0
6.0,9,38,6,-34.628526,-58.369758,0.0
6.0,10,38,0,-34.628526,-58.369758,2.0
6.0,10,38,1,-34.628526,-58.369758,2.0
6.0,10,38,2,-34.628526,-58.369758,2.0
6.0,10,38,3,-34.628526,-58.369758,3.0
6.0,10,38,4,-34.628526,-58.369758,1.0
6.0,10,38,5,-34.628526,-58.369758,1.0
6.0,10,38,6,-34.628526,-58.369758,0.0
6.0,11,38,0,-34.628526,-58.369758,2.0
6.0,11,38,1,-34.628526,-58.369758,1.0
6.0,11,38,2,-34.628526,-58.369758,2.0
6.0,11,38,3,-34.628526,-58.369758,1.0
6.0,11,38,4,-34.628526,-58.369758,1.0
6.0,11,38,5,-34.628526,-58.369758,0.0
6.0,11,38,6,-34.628526,-58.369758,0.0
6.0,12,38,0,-34.628526,-58.369758,1.0
6.0,12,38,1,-34.628526,-58.369758,2.0
6.0,12,38,2,-34.628526,-58.369758,1.0
6.0,12,38,3,-34.628526,-58.369758,1.0
6.0,12,38,4,-34.628526,-58.369758,0.0
6.0,12,38,5,-34.628526,-58.369758,1.0
6.0,13,38,0,-34.628526,-58.369758,1.0
6.0,13,38,1,-34.628526,-58.369758,1.0
6.0,13,38,2,-34.628526,-58.369758,2.0
6.0,13,38,3,-34.628526,-58.369758,1.0
6.0,13,38,4,-34.628526,-58.369758,2.0
6.0,13,38,5,-34.628526,-58.369758,1.0
6.0,14,38,0,-34.628526,-58.369758,2.0
6.0,14,38,1,-34.628526,-58.369758,1.0
6.0,14,38,2,-34.628526,-58.369758,1.0
6.0,14,38,3,-34.628526,-58.369758,2.0
6.0,14,38,4,-34.628526,-58.369758,1.0
6.0,14,38,5,-34.628526,-58.369758,1.0
6.0,15,38,0,-34.628526,-58.369758,2.0
6.0,15,38,1,-34.628526,-58.369758,1.0
6.0,15,38,2,-34.628526,-58.369758,1.0
6.0,15,38,3,-34.628526,-58.369758,1.0
6.0,15,38,4,-34.628526,-58.369758,0.0
6.0,15,38,5,-34.628526,-58.369758,1.0
6.0,16,38,0,-34.628526,-58.369758,1.0
6.0,16,38,1,-34.628526,-58.369758,1.0
6.0,16,38,2,-34.628526,-58.369758,1.0
6.0,16,38,3,-34.628526,-58.369758,2.0
6.0,16,38,4,-34.628526,-58.369758,0.0
6.0,16,38,5,-34.628526,-58.369758,0.0
6.0,17,38,0,-34.628526,-58.369758,1.0
6.0,17,38,1,-34.628526,-58.369758,1.0
6.0,17,38,2,-34.628526,-58.369758,1.0
6.0,17,38,3,-34.628526,-58.369758,1.0
6.0,17,38,4,-34.628526,-58.369758,0.0
6.0,17,38,5,-34.628526,-58.369758,0.0
6.0,18,38,0,-34.628526,-58.369758,2.0
6.0,18,38,1,-34.628526,-58.369758,1.0
6.0,18,38,2,-34.628526,-58.369758,2.0
6.0,18,38,3,-34.628526,-58.369758,1.0
6.0,18,38,4,-34.628526,-58.369758,1.0
6.0,18,38,5,-34.628526,-58.369758,0.0
6.0,19,38,0,-34.628526,-58.369758,1.0
6.0,19,38,1,-34.628526,-58.369758,2.0
6.0,19,38,2,-34.628526,-58.369758,1.0
6.0,19,38,3,-34.628526,-58.369758,1.0
6.0,19,38,4,-34.628526,-58.369758,2.0
6.0,19,38,5,-34.628526,-58.369758,1.0
6.0,20,38,0,-34.628526,-58.369758,1.0
6.0,20,38,1,-34.628526,-58.369758,2.0
6.0,20,38,2,-34.628526,-58.369758,1.0
6.0,20,38,3,-34.628526,-58.369758,2.0
6.0,20,38,4,-34.628526,-58.369758,4.0
6.0,20,38,5,-34.628526,-58.369758,1.0
6.0,21,38,0,-34.628526,-58.369758,2.0
6.0,21,38,1,-34.628526,-58.369758,1.0
6.0,21,38,2,-34.628526,-58.369758,2.0
6.0,21,38,3,-34.628526,-58.369758,2.0
6.0,21,38,4,-34.628526,-58.369758,1.0
6.0,21,38,5,-34.628526,-58.369758,3.0
6.0,22,38,0,-34.628526,-58.369758,1.0
6.0,22,38,1,-34.628526,-58.369758,1.0
6.0,22,38,2,-34.628526,-58.369758,1.0
6.0,22,38,3,-34.628526,-58.369758,1.0
6.0,22,38,4,-34.628526,-58.369758,2.0
6.0,22,38,5,-34.628526,-58.369758,1.0
6.0,23,38,0,-34.628526,-58.369758,2.0
6.0,23,38,1,-34.628526,-58.369758,5.0
6.0,23,38,2,-34.628526,-58.369758,1.0
6.0,23,38,3,-34.628526,-58.369758,3.0
6.0,23,38,4,-34.628526,-58.369758,3.0
6.0,23,38,5,-34.628526,-58.369758,1.0
7.0,0,38,0,-34.606497999999995,-58.381098,0.0
7.0,0,38,1,-34.606497999999995,-58.381098,0.0
7.0,0,38,2,-34.606497999999995,-58.381098,0.0
7.0,0,38,3,-34.606497999999995,-58.381098,0.0
7.0,0,38,4,-34.606497999999995,-58.381098,0.0
7.0,0,38,5,-34.606497999999995,-58.381098,5.0
7.0,0,38,6,-34.606497999999995,-58.381098,0.0
7.0,1,38,0,-34.606497999999995,-58.381098,0.0
7.0,1,38,1,-34.606497999999995,-58.381098,0.0
7.0,1,38,2,-34.606497999999995,-58.381098,0.0
7.0,1,38,3,-34.606497999999995,-58.381098,0.0
7.0,1,38,4,-34.606497999999995,-58.381098,0.0
7.0,1,38,5,-34.606497999999995,-58.381098,3.0
7.0,1,38,6,-34.606497999999995,-58.381098,0.0
7.0,2,38,0,-34.606497999999995,-58.381098,0.0
7.0,2,38,1,-34.606497999999995,-58.381098,0.0
7.0,2,38,2,-34.606497999999995,-58.381098,0.0
7.0,2,38,3,-34.606497999999995,-58.381098,1.0
7.0,2,38,4,-34.606497999999995,-58.381098,0.0
7.0,2,38,5,-34.606497999999995,-58.381098,1.0
7.0,2,38,6,-34.606497999999995,-58.381098,0.0
7.0,3,38,0,-34.606497999999995,-58.381098,0.0
7.0,3,38,1,-34.606497999999995,-58.381098,0.0
7.0,3,38,2,-34.606497999999995,-58.381098,0.0
7.0,3,38,3,-34.606497999999995,-58.381098,1.0
7.0,3,38,4,-34.606497999999995,-58.381098,0.0
7.0,3,38,5,-34.606497999999995,-58.381098,0.0
7.0,3,38,6,-34.606497999999995,-58.381098,0.0
7.0,4,38,0,-34.606497999999995,-58.381098,0.0
7.0,4,38,1,-34.606497999999995,-58.381098,0.0
7.0,4,38,2,-34.606497999999995,-58.381098,0.0
7.0,4,38,3,-34.606497999999995,-58.381098,0.0
7.0,4,38,4,-34.606497999999995,-58.381098,0.0
7.0,4,38,5,-34.606497999999995,-58.381098,0.0
7.0,4,38,6,-34.606497999999995,-58.381098,0.0
7.0,5,38,0,-34.606497999999995,-58.381098,0.0
7.0,5,38,1,-34.606497999999995,-58.381098,1.0
7.0,5,38,2,-34.606497999999995,-58.381098,0.0
7.0,5,38,3,-34.606497999999995,-58.381098,0.0
7.0,5,38,4,-34.606497999999995,-58.381098,0.0
7.0,5,38,5,-34.606497999999995,-58.381098,0.0
7.0,5,38,6,-34.606497999999995,-58.381098,1.0
7.0,6,38,0,-34.606497999999995,-58.381098,0.0
7.0,6,38,1,-34.606497999999995,-58.381098,0.0
7.0,6,38,2,-34.606497999999995,-58.381098,0.0
7.0,6,38,3,-34.606497999999995,-58.381098,0.0
7.0,6,38,4,-34.606497999999995,-58.381098,0.0
7.0,6,38,5,-34.606497999999995,-58.381098,0.0
7.0,6,38,6,-34.606497999999995,-58.381098,1.0
7.0,7,38,0,-34.606497999999995,-58.381098,0.0
7.0,7,38,1,-34.606497999999995,-58.381098,0.0
7.0,7,38,2,-34.606497999999995,-58.381098,0.0
7.0,7,38,3,-34.606497999999995,-58.381098,0.0
7.0,7,38,4,-34.606497999999995,-58.381098,2.0
7.0,7,38,5,-34.606497999999995,-58.381098,0.0
7.0,7,38,6,-34.606497999999995,-58.381098,0.0
7.0,8,38,0,-34.606497999999995,-58.381098,1.0
7.0,8,38,1,-34.606497999999995,-58.381098,0.0
7.0,8,38,2,-34.606497999999995,-58.381098,0.0
7.0,8,38,3,-34.606497999999995,-58.381098,1.0
7.0,8,38,4,-34.606497999999995,-58.381098,2.0
7.0,8,38,5,-34.606497999999995,-58.381098,1.0
7.0,8,38,6,-34.606497999999995,-58.381098,1.0
7.0,9,38,0,-34.606497999999995,-58.381098,1.0
7.0,9,38,1,-34.606497999999995,-58.381098,1.0
7.0,9,38,2,-34.606497999999995,-58.381098,0.0
7.0,9,38,3,-34.606497999999995,-58.381098,1.0
7.0,9,38,4,-34.606497999999995,-58.381098,0.0
7.0,9,38,5,-34.606497999999995,-58.381098,2.0
7.0,9,38,6,-34.606497999999995,-58.381098,0.0
7.0,10,38,0,-34.606497999999995,-58.381098,0.0
7.0,10,38,1,-34.606497999999995,-58.381098,0.0
7.0,10,38,2,-34.606497999999995,-58.381098,0.0
7.0,10,38,3,-34.606497999999995,-58.381098,0.0
7.0,10,38,4,-34.606497999999995,-58.381098,0.0
7.0,10,38,5,-34.606497999999995,-58.381098,1.0
7.0,10,38,6,-34.606497999999995,-58.381098,0.0
7.0,11,38,0,-34.606497999999995,-58.381098,1.0
7.0,11,38,1,-34.606497999999995,-58.381098,0.0
7.0,11,38,2,-34.606497999999995,-58.381098,0.0
7.0,11,38,3,-34.606497999999995,-58.381098,1.0
7.0,11,38,4,-34.606497999999995,-58.381098,1.0
7.0,11,38,5,-34.606497999999995,-58.381098,0.0
7.0,11,38,6,-34.606497999999995,-58.381098,0.0
7.0,12,38,0,-34.606497999999995,-58.381098,0.0
7.0,12,38,1,-34.606497999999995,-58.381098,0.0
7.0,12,38,2,-34.606497999999995,-58.381098,0.0
7.0,12,38,3,-34.606497999999995,-58.381098,0.0
7.0,12,38,4,-34.606497999999995,-58.381098,0.0
7.0,12,38,5,-34.606497999999995,-58.381098,0.0
7.0,13,38,0,-34.606497999999995,-58.381098,0.0
7.0,13,38,1,-34.606497999999995,-58.381098,0.0
7.0,13,38,2,-34.606497999999995,-58.381098,0.0
7.0,13,38,3,-34.606497999999995,-58.381098,0.0
7.0,13,38,4,-34.606497999999995,-58.381098,0.0
7.0,13,38,5,-34.606497999999995,-58.381098,0.0
7.0,14,38,0,-34.606497999999995,-58.381098,0.0
7.0,14,38,1,-34.606497999999995,-58.381098,0.0
7.0,14,38,2,-34.606497999999995,-58.381098,0.0
7.0,14,38,3,-34.606497999999995,-58.381098,0.0
7.0,14,38,4,-34.606497999999995,-58.381098,0.0
7.0,14,38,5,-34.606497999999995,-58.381098,0.0
7.0,15,38,0,-34.606497999999995,-58.381098,0.0
7.0,15,38,1,-34.606497999999995,-58.381098,0.0
7.0,15,38,2,-34.606497999999995,-58.381098,0.0
7.0,15,38,3,-34.606497999999995,-58.381098,0.0
7.0,15,38,4,-34.606497999999995,-58.381098,1.0
7.0,15,38,5,-34.606497999999995,-58.381098,0.0
7.0,16,38,0,-34.606497999999995,-58.381098,0.0
7.0,16,38,1,-34.606497999999995,-58.381098,0.0
7.0,16,38,2,-34.606497999999995,-58.381098,0.0
7.0,16,38,3,-34.606497999999995,-58.381098,0.0
7.0,16,38,4,-34.606497999999995,-58.381098,0.0
7.0,16,38,5,-34.606497999999995,-58.381098,0.0
7.0,17,38,0,-34.606497999999995,-58.381098,0.0
7.0,17,38,1,-34.606497999999995,-58.381098,0.0
7.0,17,38,2,-34.606497999999995,-58.381098,0.0
7.0,17,38,3,-34.606497999999995,-58.381098,0.0
7.0,17,38,4,-34.606497999999995,-58.381098,0.0
7.0,17,38,5,-34.606497999999995,-58.381098,0.0
7.0,18,38,0,-34.606497999999995,-58.381098,0.0
7.0,18,38,1,-34.606497999999995,-58.381098,0.0
7.0,18,38,2,-34.606497999999995,-58.381098,0.0
7.0,18,38,3,-34.606497999999995,-58.381098,0.0
7.0,18,38,4,-34.606497999999995,-58.381098,0.0
7.0,18,38,5,-34.606497999999995,-58.381098,0.0
7.0,19,38,0,-34.606497999999995,-58.381098,0.0
7.0,19,38,1,-34.606497999999995,-58.381098,0.0
7.0,19,38,2,-34.606497999999995,-58.381098,0.0
7.0,19,38,3,-34.606497999999995,-58.381098,0.0
7.0,19,38,4,-34.606497999999995,-58.381098,0.0
7.0,19,38,5,-34.606497999999995,-58.381098,0.0
7.0,20,38,0,-34.606497999999995,-58.381098,0.0
7.0,20,38,1,-34.606497999999995,-58.381098,0.0
7.0,20,38,2,-34.606497999999995,-58.381098,0.0
7.0,20,38,3,-34.606497999999995,-58.381098,0.0
7.0,20,38,4,-34.606497999999995,-58.381098,1.0
7.0,20,38,5,-34.606497999999995,-58.381098,0.0
7.0,21,38,0,-34.606497999999995,-58.381098,0.0
7.0,21,38,1,-34.606497999999995,-58.381098,0.0
7.0,21,38,2,-34.606497999999995,-58.381098,0.0
7.0,21,38,3,-34.606497999999995,-58.381098,0.0
7.0,21,38,4,-34.606497999999995,-58.381098,2.0
7.0,21,38,5,-34.606497999999995,-58.381098,0.0
7.0,22,38,0,-34.606497999999995,-58.381098,0.0
7.0,22,38,1,-34.606497999999995,-58.381098,0.0
7.0,22,38,2,-34.606497999999995,-58.381098,0.0
7.0,22,38,3,-34.606497999999995,-58.381098,0.0
7.0,22,38,4,-34.606497999999995,-58.381098,0.0
7.0,22,38,5,-34.606497999999995,-58.381098,0.0
7.0,23,38,0,-34.606497999999995,-58.381098,0.0
7.0,23,38,1,-34.606497999999995,-58.381098,0.0
7.0,23,38,2,-34.606497999999995,-58.381098,0.0
7.0,23,38,3,-34.606497999999995,-58.381098,0.0
7.0,23,38,4,-34.606497999999995,-58.381098,3.0
7.0,23,38,5,-34.606497999999995,-58.381098,0.0
8.0,0,38,0,-34.6094218,-58.3893364,4.0
8.0,0,38,1,-34.6094218,-58.3893364,1.0
8.0,0,38,2,-34.6094218,-58.3893364,1.0
8.0,0,38,3,-34.6094218,-58.3893364,2.0
8.0,0,38,4,-34.6094218,-58.3893364,1.0
8.0,0,38,5,-34.6094218,-58.3893364,0.0
8.0,0,38,6,-34.6094218,-58.3893364,0.0
8.0,1,38,0,-34.6094218,-58.3893364,3.0
8.0,1,38,1,-34.6094218,-58.3893364,1.0
8.0,1,38,2,-34.6094218,-58.3893364,1.0
8.0,1,38,3,-34.6094218,-58.3893364,2.0
8.0,1,38,4,-34.6094218,-58.3893364,2.0
8.0,1,38,5,-34.6094218,-58.3893364,1.0
8.0,1,38,6,-34.6094218,-58.3893364,1.0
8.0,2,38,0,-34.6094218,-58.3893364,2.0
8.0,2,38,1,-34.6094218,-58.3893364,1.0
8.0,2,38,2,-34.6094218,-58.3893364,1.0
8.0,2,38,3,-34.6094218,-58.3893364,3.0
8.0,2,38,4,-34.6094218,-58.3893364,4.0
